ID,Incident Number,Court Number,Arrest Date,Filed Case Type,List of Filed Charges,Crime Type,Crime Description,Type
63595,Z20200221-02521104,2521104,2019/12/10,Misdemeanor,",597.1A1,",ANC,Animal Cruelty,New Filing
63864,141014433,14032481,2019/12/10,MTR,",11352(A),32,",DRUG,Narcotics,Motion to Revoke
63867,160581045,16013260,2019/12/10,MTR,",148(A)1,148(a)(1),243.25,273.6(A),273.6(a),368(C),368(c),422,",EAP,Elder Abuse-Physi,Motion to Revoke
63905,180444514,18009806,2019/12/10,MTR,",148(A)1,148(a)(1),22210,245(A)1,245(C),69(A),",ASLT,Assault-Felony,Motion to Revoke
63942,Z20190221-19002940,19002940,2019/12/10,MTR,",10851(A),11350(A),12022.1(b),148(A)1,148(a)(1),2800.1A,496D(A),",AUTO,Auto Theft,Motion to Revoke
63970,190564823,19012069,2019/12/10,MTR,",148(A)1,240,245(A)1,451(D),452(D),453(A),",ARS,Arson,Motion to Revoke
63980,171030982,2507364,2019/12/10,MTR,",314(1),647(A),647(a),",IE,Indecent Exposure,Motion to Revoke
63596,190933256,19019386,2019/12/11,Felony,",11377(A),459,466,485,496(A),496(a),",BURA,Burglary-Auto,New Filing
63597,190933397,19019387,2019/12/11,Felony,",459,466,496(A),496(a),",BURA,Burglary-Auto,New Filing
63598,190930989,19019359,2019/12/11,Felony,",12022(a)(1),12022.5(a),12022.53(a),211,25400(a)(2),25400A2,25850(A),",ROB2,Robbery 2nd Degre,New Filing
63599,190932399,19019373,2019/12/11,Felony,",422,",THRE,Threats,New Filing
63600,190931200,19019358,2019/12/11,Felony,",10851(A),12500(A),496(A),496D(A),",AUTO,Auto Theft,New Filing
63601,190933234,19019422,2019/12/11,Misdemeanor,",166(A)4,490.2(A),",THFT,Theft- Non-Auto,New Filing
63602,190932913,19019383,2019/12/11,Felony,",148(A)1,594(B)1,594.2(A),",VAN,Vandalism,New Filing
63603,190931959,19019376,2019/12/11,Misdemeanor,",243(E)1,243(e)(1),273.5(A),273.5(a),",ASLT,Assault-Misdemean,New Filing
63604,190933096,19019382,2019/12/11,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
63605,190931385,19019362,2019/12/11,Felony,",148(A)1,148(a)(1),245(a)(4),245A4,415(1),415(3),",ASLT,Assault-Felony,New Filing
63606,190933109,2520126,2019/12/11,Misdemeanor,",148A1,243(B),",148,Resist/Obstruct/D,New Filing
63607,190930995,2520127,2019/12/11,Misdemeanor,",166(A)4,",STAY,Stay Away Violati,New Filing
63608,Z20191211-19019357,19019357,2019/12/11,Felony,",23152(f),2800.2(a),466,",EV,Evading,New Filing
63891,170926390,17016740,2019/12/11,MTR,",459,487(A),",BURC,Burglary-Commerci,Motion to Revoke
63896,170959824,17017491,2019/12/11,MTR,",11364(A),459,",BURA,Burglary-Auto,Motion to Revoke
63898,180024207,18000525,2019/12/11,MTR,",11351,11351.5,11352.5(1),11364(A),1203.07(a)(1),1203.073(b)(1),21956(A),",DRUG,Narcotics,Motion to Revoke
63919,180771260,18015810,2019/12/11,MTR,",10851(A),148(A)1,466,496D(A),",AUTO,Auto Theft,Motion to Revoke
63924,180860631,18017743,2019/12/11,MTR,",10851(A),10851(a),11377(A),148(A)1,148(a)(1),23103(A),459,466,484(A),484(a),496(A),496(a),496D(A),496d(a),",BURA,Burglary-Auto,Motion to Revoke
63950,190285740,19006317,2019/12/11,MTR,",12022.1(b),459,496(A),",THFT,Theft-Non Auto,Motion to Revoke
63609,19-11-000271-LERASS,19019413,2019/12/12,Felony,",459,484E(D),484G(A),484I(C),484e(d),484g(a),484i(c),530.5(c)(2),530.5C2,",FRD,Fraud-Other,New Filing
63610,190929051,19019421,2019/12/12,Felony,",211,487(A),487(a),",ROB2,Robbery 2nd Degre,New Filing
63611,190934975,19019434,2019/12/12,Felony,",11351,11351.5,11378,11379(A),11379(a),",DRUG,Narcotics,New Filing
63612,190935177,19019433,2019/12/12,Felony,",11375B1,",DRUG,Narcotics,New Filing
63613,190934260,19019415,2019/12/12,Felony,",11351.5,11352(A),",DRUG,Narcotics,New Filing
63614,190935036,19019427,2019/12/12,Felony,",594(B)1,594(b)(1),",VAN,Vandalism,New Filing
63615,190934373,19019411,2019/12/12,Felony,",11351,11351.5,11378,11379(A),",DRUG,Narcotics,New Filing
63616,190934210,19019410,2019/12/12,Felony,",11352(A),",DRUG,Narcotics,New Filing
63617,190877319,19019444,2019/12/12,Felony,",459,487(A),487(a),",BURC,Burglary-Commerci,New Filing
63618,190933911,19019396,2019/12/12,Misdemeanor,",243(E)1,",ASLT,Assault-Misdemean,New Filing
63619,190935531,19019435,2019/12/12,Felony,",594(B)1,",VAN,Vandalism,New Filing
63620,190933892,2520114,2019/12/12,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
63621,190213525,20001740,2019/12/12,Felony,",594(B)1,594(b)(1),",VAN,Vandalism,New Filing
63938,190063970,19001401,2019/12/12,MTR,",11350(A),11351.5,11352(A),",DRUG,Narcotics,Motion to Revoke
63622,190080330,19019486,2019/12/13,Felony,",459,594(B)1,",BURC,Burglary-Commerci,New Filing
63623,190926461,19019277,2019/12/13,Misdemeanor,",10852,530.5(E),",OTHM,Other-Misdemeanor,New Filing
63624,190938256,19019490,2019/12/13,Misdemeanor,",466,490.2(A),490.2(a),",THFT,Theft- Non-Auto,New Filing
63625,190936755,19019477,2019/12/13,Misdemeanor,",148(A)1,243(B),243(E)1,",ASLT,Assault-Misdemean,New Filing
63626,190939000,19019498,2019/12/13,Misdemeanor,",242,415(1),594(B)1,594(b)(1),",VAN,Vandalism,New Filing
63627,190937286,19019485,2019/12/13,Felony,",594(B)1,",VAN,Vandalism,New Filing
63628,Z20191213-19019453,19019453,2019/12/13,Felony,",10851(A),466,496D(A),594(B)1,594(b)(1),",AUTO,Auto Theft,New Filing
63629,190936915,19019467,2019/12/13,Felony,",422,",THRE,Threats,New Filing
63630,190938466,19019496,2019/12/13,Misdemeanor,",459.5(A),459.5(a),490.2(A),490.2(a),",THFT,Theft- Non-Auto,New Filing
63631,190937521,19019567,2019/12/13,Felony,",422,602(O),602(o),",THRE,Threats,New Filing
63632,190938416,19019492,2019/12/13,Felony,",21310,490.2(A),",WEA,Weapons-Non-Gun,New Filing
63633,190938143,19019499,2019/12/13,Felony,",12022.7(e),236,245(A)1,273.5(A),",ASLT,Assault-Felony,New Filing
63634,Z20191213-19019451,19019451,2019/12/13,Misdemeanor,",14601.1(A),23152(A),23152(B),31,",DUI,DUI,New Filing
63635,190936664,19019455,2019/12/13,Misdemeanor,",23123.5A,23152(A),23152(B),23578,",DUI,DUI,New Filing
63636,190938331,19019493,2019/12/13,Misdemeanor,",20002(A),23152(A),23152(B),23578,",DUI,DUI,New Filing
63637,190937866,2520221,2019/12/13,Misdemeanor,",459.5(A),466,",THFT,Theft- Non-Auto,New Filing
63918,180741445,18015224,2019/12/13,MTR,",236,243(E)1,243(e)(1),273.5(A),273.5(a),",ASLT,Assault-Misdemean,Motion to Revoke
63638,190940502,19019543,2019/12/14,Felony,",459,",BURC,Burglary-Commerci,New Filing
63639,190940869,19019545,2019/12/14,Felony,",12022.1(b),166(A)4,422,",THRE,Threats,New Filing
63640,190939486,19019523,2019/12/14,Misdemeanor,",166(C)1,166(c)(1),273.6(A),",STAY,Stay Away Violati,New Filing
63641,190938420,19019521,2019/12/14,Misdemeanor,",11364(A),11364(a),166(C)1,166(c)(1),",STAY,Stay Away Violati,New Filing
63642,190937355,19019529,2019/12/14,Felony,",451(D),452(C),453(A),MTRDA,",ARS,Arson,New Filing
63643,190939931,19019534,2019/12/14,Misdemeanor,",594(B)1,594(b)(1),",VAN,Vandalism,New Filing
63644,190941061,19019552,2019/12/14,Felony,",594(B)1,",VAN,Vandalism,New Filing
63645,196239028,19019517,2019/12/14,Felony,",10851(A),14601.1(A),23103(A),459,487(A),496D(A),496d(a),",BURA,Burglary-Auto,New Filing
63646,190941293,19019564,2019/12/14,Felony,",12022(b)(1),187(A),",HOMI,Homicide,New Filing
63647,190941287,19019562,2019/12/14,Felony,",12022(b)(1),21310,245(C),273.6(A),417(A)1,69(A),",ASLT,Assault-Felony,New Filing
63648,190939737,19019530,2019/12/14,Felony,",11364(A),459,496(A),",BURR,Burglary-Resident,New Filing
63649,190940687,19019549,2019/12/14,Misdemeanor,",459.5(A),459.5(a),490.2(A),490.2(a),",THFT,Theft- Non-Auto,New Filing
63650,190941234,19019556,2019/12/14,Misdemeanor,",245(A)1,245(a)(1),594(B)1,594(b)(1),",ASLT,Assault-Misdemean,New Filing
63651,Z20191214-19019508,19019508,2019/12/14,Misdemeanor,",23103,23152(A),23152(B),",CNV,Conversion,New Filing
63652,190941033,19019548,2019/12/14,Misdemeanor,",22400(A),23152(A),23152(B),",DUI,DUI,New Filing
63653,190794810,19019931,2019/12/14,Felony,",459,487(A),",BUR,Burglary,New Filing
63654,Z20191214-19019511,19019511,2019/12/14,Misdemeanor,",14601.1(A),14601.1(a),23152(A),23152(B),23152(b),",DUI,DUI,New Filing
63655,Z20191214-19019512,19019512,2019/12/14,Misdemeanor,",12500(a),12500A,23152(A),23152(B),23578,",DUI,DUI,New Filing
63656,190940057,2520178,2019/12/14,Misdemeanor,",25658(A),",OTHM,Other-Misdemeanor,New Filing
63657,190001768,19019513,2019/12/14,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
63658,Z20191215-19019559,19019559,2019/12/15,Misdemeanor,",12500(A),23103,23152(A),",DUI,DUI,New Filing
63659,190924487,19019230,2019/12/15,Felony,",11351,11351.5,12022.1(b),12022.1,166(A)4,",DRUG,Narcotics,New Filing
63660,190942627,19019588,2019/12/15,Felony,",11351.5,11352(A),",DRUG,Narcotics,New Filing
63661,190677211,19019582,2019/12/15,Felony,",11351,11351.5,12022.1(b),12022.1,166(A)4,",DRUG,Narcotics,New Filing
63662,Z20191215-19019561,19019561,2019/12/15,Misdemeanor,",22350,23152(A),23152(B),",DUI,DUI,New Filing
63663,190942558,19019589,2019/12/15,Felony,",490.2(A),594(B)1,594(b)(1),",THFT,Theft-Non Auto,New Filing
63664,Z20191215-19019560,19019560,2019/12/15,Misdemeanor,",23152(A),23152(B),23578,",DUI,DUI,New Filing
63665,Z20191215-19019563,19019563,2019/12/15,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
63666,190942780,2520117,2019/12/15,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
63667,Z20191216-19019600,19019600,2019/12/15,Misdemeanor,",23152(A),23152(B),23152(a),",DUI,DUI,New Filing
63668,190941679,2520141,2019/12/15,Misdemeanor,",242,",ASLT,Assault-Misdemean,New Filing
63669,Z20191216-19019602,19019602,2019/12/16,Misdemeanor,",23152(A),23152(B),23578,",DUI,DUI,New Filing
63670,190943261,19019601,2019/12/16,Felony,",594(B)1,594(b)(1),",VAN,Vandalism,New Filing
63671,180973052,19019648,2019/12/16,Felony,",12022.1(b),459,",BURC,Burglary-Commerci,New Filing
63672,190943283,19019603,2019/12/16,Misdemeanor,",166(A)4,490.2(A),490.2(a),",THFT,Theft- Non-Auto,New Filing
63673,190944996,19019649,2019/12/16,Felony,",11351,11352(A),11379(A),",DRUG,Narcotics,New Filing
63674,190943904,19019637,2019/12/16,Felony,",594(B)1,",VAN,Vandalism,New Filing
63675,190945455,19019656,2019/12/16,Felony,",11351,11351.5,11378,1203.07(a)(1),1203.073(b)(1),1203.073(b)(2),",DRUG,Narcotics,New Filing
63676,190944350,19019661,2019/12/16,Felony,",20001(A),",HIT,Hit and Run,New Filing
63677,190943738,19019630,2019/12/16,Felony,",12022.1(b),148(A)1,148.9(A),459,496(A),529(A)3,594(b)(1),",BURR,Burglary-Resident,New Filing
63678,Z20191216-19019607,19019607,2019/12/16,Misdemeanor,",23103,23152(A),23152(B),",DUI,DUI,New Filing
63679,190945778,19019659,2019/12/16,Felony,",487(A),",THFT,Theft-Non Auto,New Filing
63680,190874995,19019730,2019/12/16,Felony,",594(B)1,",VAN,Vandalism,New Filing
63681,190943396,19019611,2019/12/16,Misdemeanor,",12500(A),16028(a),22107,23152(A),23152(B),23578,",DUI,DUI,New Filing
63682,190945784,2520201,2019/12/16,Misdemeanor,",490.2(A),490.2(a),",THFT,Theft- Non-Auto,New Filing
63869,160849774,16018816,2019/12/16,MTR,",12022(b)(1),243(D),243(d),245(A)1,245(A)4,245(a)(1),664/187A,",AHOM,Attempted Homicid,Motion to Revoke
63893,170954153,17017348,2019/12/16,MTR,",166(A)4,245(A)4,422,",THRE,Threats,Motion to Revoke
63917,180698943,18015010,2019/12/16,MTR,",211,236,273.5(A),422,",THRE,Threats,Motion to Revoke
63931,180913638,18018982,2019/12/16,MTR,",240,243(E)1,594(b)(2)(A),594.B2A,",ASLT,Assault-Misdemean,Motion to Revoke
63934,190021572,19000501,2019/12/16,MTR,",11352(A),11359(c),32,",DRUG,Narcotics,Motion to Revoke
63943,190181057,19004000,2019/12/16,MTR,",12022(a)(1),148(A)1,211,245(A)1,417(A)1,",ROB2,Robbery 2nd Degre,Motion to Revoke
63946,190238595,19005303,2019/12/16,MTR,",10851(A),20002(A),20002(a),496D(A),496d(a),",AUTO,Auto Theft,Motion to Revoke
63948,190256650,19005678,2019/12/16,MTR,",451(D),453(A),594(B)1,",ARS,Arson,Motion to Revoke
63951,190324611,19007108,2019/12/16,MTR,",11351,11352(A),11378,32,",DRUG,Narcotics,Motion to Revoke
63961,190453298,19010459,2019/12/16,MTR,",10851(A),148A1,496D(A),",AUTO,Auto Theft,Motion to Revoke
63964,190522473,19011203,2019/12/16,MTR,",12022.1(b),459,487(a),664/487A,MTRDA,",BURR,Burglary-Resident,Motion to Revoke
63969,190551751,19011762,2019/12/16,MTR,",422,594(B)1,594(b)(1),",THRE,Threats,Motion to Revoke
63975,190671832,19015893,2019/12/16,MTR,",459,487(A),",BURC,Burglary-Commerci,Motion to Revoke
63976,190757363,19016036,2019/12/16,MTR,",459,487(A),",BURR,Burglary-Resident,Motion to Revoke
63683,190947439,19019697,2019/12/17,Misdemeanor,",290.011A,",290,290 Failure to Re,New Filing
63684,190945825,19019715,2019/12/17,Felony,",10851(A),12022.1(b),496D(A),",AUTO,Auto Theft,New Filing
63685,190946287,19019731,2019/12/17,Felony,",245.2,",ASLT,Assault-Felony,New Filing
63686,Z20191217-19019673,19019673,2019/12/17,Misdemeanor,",594(B)1,594(b)(1),",VAN,Vandalism,New Filing
63687,190946425,19019675,2019/12/17,Felony,",12022.7(a),243(D),243(d),245(A)4,245(a)(4),",ASLT,Assault-Felony,New Filing
63688,Z20191217-19019672,19019672,2019/12/17,Misdemeanor,",23152(A),23152(B),23578,",DUI,DUI,New Filing
63689,190948380,2520199,2019/12/17,Misdemeanor,",11364(A),11377(A),653(K),",DRUG,Narcotics,New Filing
63690,190946215,2520193,2019/12/17,Misdemeanor,",459.5(A),",THFT,Theft- Non-Auto,New Filing
63691,Z20191217-19019670,19019670,2019/12/17,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
63692,190677286,20001230,2019/12/17,Felony,",148(A)1,148(a)(1),243.9A,",ASLT,Assault-Felony,New Filing
63693,Z20200218-02521027,2521027,2019/12/17,Misdemeanor,",597.1(A),",ANC,Animal Cruelty,New Filing
63876,170329227,17006066,2019/12/17,MTR,",211,245(A)4,496(A),496(a),",ROB2,Robbery 2nd Degre,Motion to Revoke
63903,180351903,18007347,2019/12/17,MTR,",11352(A),12022.1(b),32,",DRUG,Narcotics,Motion to Revoke
63923,180849635,18017505,2019/12/17,MTR,",12022.1(b),475(A),475(C),496(A),496(a),",FRD,Fraud-Other,Motion to Revoke
63928,180907885,18018813,2019/12/17,MTR,",12022.7(e),166(A)4,166(C)1,243(D),245(A)4,273.5(A),273.6(B),",ASLT,Assault-Felony,Motion to Revoke
63937,Z20190125-19001356,19001356,2019/12/17,MTR,",211,236,245(A)4,",CNV,Conversion,Motion to Revoke
63956,190380340,19008284,2019/12/17,MTR,",459,466,496(A),",BURA,Burglary-Auto,Motion to Revoke
63694,190951139,19019754,2019/12/18,Felony,",459,466,496(A),",BURA,Burglary-Auto,New Filing
63695,190950711,19019748,2019/12/18,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
63696,190951327,19019762,2019/12/18,Misdemeanor,",273.6(A),",STAY,Stay Away Violati,New Filing
63697,190949968,19019751,2019/12/18,Felony,",594(B)1,",VAN,Vandalism,New Filing
63698,190951208,19019757,2019/12/18,Felony,",12022(b)(1),148(A)1,211,417(A)1,487(A),69(A),",ROB2,Robbery 2nd Degre,New Filing
63699,190950222,19019746,2019/12/18,Felony,",459,496(A),",BURC,Burglary-Commerci,New Filing
63700,190937543,2520163,2019/12/18,Misdemeanor,",459.5(A),",THFT,Theft- Non-Auto,New Filing
63701,Z20191218-19019716,19019716,2019/12/18,Misdemeanor,",23152(A),23152(B),23578,",DUI,DUI,New Filing
63878,170434951,17007917,2019/12/18,MTR,",11364(A),11364(a),12022.1(b),148.9(A),148.9(a),211,242,487(C),664/211,",ROB2,Robbery 2nd Degre,Motion to Revoke
63939,190086560,19002134,2019/12/18,MTR,",10851(A),11378,11379(A),11379(a),148(A)1,466,496D(A),",AUTO,Auto Theft,Motion to Revoke
63977,190826576,19017215,2019/12/18,MTR,",245(A)1,245(A)4,245(a)(4),",ASLT,Assault-Felony,Motion to Revoke
63982,Z20191028-02519149,2519149,2019/12/18,MTR,",25850C6,",CNV,Conversion,Motion to Revoke
63702,190459155,19019821,2019/12/19,Felony,",25400(a)(2),25400A2,27520(B),27520(b),",GUN,Gun-Felony,New Filing
63703,190953050,19019802,2019/12/19,Misdemeanor,",166(C)1,166(c)(1),236,243(E)1,",ASLT,Assault-Misdemean,New Filing
63704,190953464,19019814,2019/12/19,Felony,",11351,11351.5,",DRUG,Narcotics,New Filing
63705,190953464,19019810,2019/12/19,Felony,",11351,11351.5,",DRUG,Narcotics,New Filing
63706,190231012,19019815,2019/12/19,Felony,",10851(A),10851(a),25400(a)(1),25400A1,25850(A),25850(a),",GUN,Gun-Felony,New Filing
63707,Z20191219-19019784,19019784,2019/12/19,Felony,",12022.1(b),487(A),",THFT,Theft-Non Auto,New Filing
63708,190933074,19019811,2019/12/19,Felony,",459,484(A),484(a),",BURC,Burglary-Commerci,New Filing
63709,190001051,19019774,2019/12/19,Misdemeanor,",166(C)1,166(c)(1),",STAY,Stay Away Violati,New Filing
63710,190952438,19019797,2019/12/19,Misdemeanor,",242,",ASLT,Assault-Misdemean,New Filing
63711,190951775,19019779,2019/12/19,Misdemeanor,",602(M),",THRE,Threats,New Filing
63712,190956604,19019788,2019/12/19,Felony,",459,602.5(A),",BURR,Burglary-Resident,New Filing
63713,190925087,19019807,2019/12/19,Felony,",12022.53(b),12022.7(a),12500(A),211,242,243(D),245(A)2,245(A)4,422,",ROB2,Robbery 2nd Degre,New Filing
63714,Z20191219-19019763,19019763,2019/12/19,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
63715,190940659,2520165,2019/12/19,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
63716,190952911,2520275,2019/12/19,Misdemeanor,",488,",THFT,Theft- Non-Auto,New Filing
63717,190952927,2520277,2019/12/19,Misdemeanor,",490.2,",THFT,Theft- Non-Auto,New Filing
63718,190951559,19019775,2019/12/19,Misdemeanor,",12500(A),22400(A),23152(A),23152(B),23578,",DUI,DUI,New Filing
63719,190952121,2520333,2019/12/19,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
63720,Z20191220-02520183,2520183,2019/12/19,Misdemeanor,",23103,23152(A),23152(B),",DUI,DUI,New Filing
63721,190891228,19020336,2019/12/19,Felony,",459,487(A),",BURA,Burglary-Auto,New Filing
63879,170440754,17007995,2019/12/19,MTR,",1192.7(c)(23),148.9(A),240,245(A)1,245(A)4,245(a)(4),459,602(O),602(o),",ASLT,Assault-Felony,Motion to Revoke
63889,170814886,17014767,2019/12/19,MTR,",12022.1(b),459,",BURR,Burglary-Resident,Motion to Revoke
63722,190950620,19019739,2019/12/20,Felony,",10851(A),12500(A),21310,496D(A),594(B)1,594(b)(1),",AUTO,Auto Theft,New Filing
63723,190955874,19019850,2019/12/20,Felony,",12022.7(e),207(A),207(a),236,245(A)4,273.5(A),422,",ASLT,Assault-Felony,New Filing
63724,190953947,19019834,2019/12/20,Felony,",1203.065(a),236.1(C),236.1C1,261.5(A),261.5C,266H(B)1,311.1(A),",HTS,Human Trafficking,New Filing
63725,190954343,19019845,2019/12/20,Felony,",11351,11351.5,11352(A),11378,32,",DRUG,Narcotics,New Filing
63726,Z20191220-19019823,19019823,2019/12/20,Misdemeanor,",14601.1(A),23152(A),23152(B),",DUI,DUI,New Filing
63727,190954694,2520332,2019/12/20,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
63728,Z20191230-02520305,2520305,2019/12/20,Misdemeanor,",23152(A),23152(B),23578,",DUI,DUI,New Filing
63729,Z20191230-02520314,2520314,2019/12/20,Misdemeanor,",23103,23152(A),23152(B),23578,",DUI,DUI,New Filing
63873,161052297,16022637,2019/12/20,MTR,",236,288.5(A),",CSA,Child Sexual Abus,Motion to Revoke
63911,180604116,18012470,2019/12/20,MTR,",11351,11351.5,11378,32,",DRUG,Narcotics,Motion to Revoke
63913,180619557,18012749,2019/12/20,MTR,",12022.1(b),182(A)1,459,466,496(A),",BURA,Burglary-Auto,Motion to Revoke
63730,190958793,19019901,2019/12/21,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
63731,190955131,19019887,2019/12/21,Misdemeanor,",417(A)1,417(a)(1),594(B)(2)(A),594(b)(2)(A),594B2A,",OTHM,Other-Misdemeanor,New Filing
63732,Z20191221-19019871,19019871,2019/12/21,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
63733,Z20191221-19019866,19019866,2019/12/21,Misdemeanor,",23152(A),",DUI,DUI,New Filing
63734,190001808,19019879,2019/12/21,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
63735,Z20191221-19019869,19019869,2019/12/21,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
63736,190001815,19019911,2019/12/22,Misdemeanor,",12500(A),23152(A),23152(B),",DUI,DUI,New Filing
63737,190960594,19019926,2019/12/22,Misdemeanor,",166(A)4,166(a)(4),",STAY,Stay Away Violati,New Filing
63738,190961326,19019942,2019/12/22,Misdemeanor,",243(E)1,243(e)(1),273.5(A),273.5A,368(C),368(c),",EAP,Elder Abuse-Physi,New Filing
63739,190960760,19019936,2019/12/22,Felony,",10851(A),12500(A),32,496D(A),496d(a),",AUTO,Auto Theft,New Filing
63740,190960538,19019929,2019/12/22,Felony,",241(C),245(A)1,422,",ASLT,Assault-Felony,New Filing
63741,190961047,19019933,2019/12/22,Felony,",487(A),487(a),496(A),",THFT,Theft-Non Auto,New Filing
63742,190001811,19019909,2019/12/22,Misdemeanor,",11350(A),23152(A),23152(B),23152(a),",DUI,DUI,New Filing
63743,190001816,19019910,2019/12/22,Misdemeanor,",23103,23152(A),23152(B),",DUI,DUI,New Filing
63744,190001812,19019908,2019/12/22,Misdemeanor,",23152(A),23152(B),23578,",DUI,DUI,New Filing
63745,190959315,19019913,2019/12/22,Felony,",12022(b)(1),211,245(a)(1),",ROB2,Robbery 2nd Degre,New Filing
63746,190959519,2520770,2019/12/22,Misdemeanor,",12500(A),23152(A),23152(B),23578,",DUI,DUI,New Filing
63747,190001817,19019914,2019/12/22,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
63748,190963883,19019999,2019/12/23,Misdemeanor,",166(C)1,",STAY,Stay Away Violati,New Filing
63749,190963071,19019980,2019/12/23,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
63750,190962487,19019971,2019/12/23,Felony,",12022(b)(1),245(A)1,245(A)4,417(A)1,422,",ASLT,Assault-Felony,New Filing
63751,190962829,19019981,2019/12/23,Felony,",11351,11375B1,",DRUG,Narcotics,New Filing
