ID,Incident Number,Court Number,Arrest Date,Filed Case Type,List of Filed Charges,Crime Type,Crime Description,Type
56790,180374983,18007836,2019/01/22,MTR,",11378,148(A)1,166(A)4,7.2.12,",DRUG,Narcotics,Motion to Revoke
56791,180413923,18008649,2019/01/24,MTR,",22610(A),245(A)4,245(a)(1),273.5(A),",ASLT,Assault-Felony,Motion to Revoke
56792,180416604,18008704,2019/01/06,MTR,",11364(A),11364(a),459,466,496(A),594(B)(2)(A),",BURA,Burglary-Auto,Motion to Revoke
56793,180443271,18009259,2019/01/13,MTR,",11351,11351.5,11364(A),11378,12022.1(b),1203.07(a)(1),166(A)4,",DRUG,Narcotics,Motion to Revoke
56794,180449774,18009392,2019/01/18,MTR,",120290A1,166(A)4,211,242,459,466,",ROBB,Robbery,Motion to Revoke
56795,180459676,18009604,2019/01/18,MTR,",12022(b)(1),245(A)1,245(A)4,245(a)(1),245(a)(4),664/187A,69(A),",AHOM,Attempted Homicid,Motion to Revoke
56796,180436135,18009642,2019/01/25,MTR,",236,242,422,422.7(a),422.75(a),422.75A,",HATE,Hate Crimes,Motion to Revoke
56797,180467259,18009716,2019/01/08,MTR,",459,466,496(A),496(a),",BURA,Burglary-Auto,Motion to Revoke
56798,180476197,18009874,2019/01/07,MTR,",243(A),245(A)4,273.5(A),273.5F1,273A(A),422,594(B)1,594(B)2,",ASLT,Assault-Felony,Motion to Revoke
56799,180449746,18009936,2019/01/02,MTR,",136.1A1,136.1C1,236,243(E)1,245(A)4,273.5(A),417(A)1,422,646.9(A),",THRE,Threats,Motion to Revoke
56800,Z20180701-18010060,18010060,2019/01/07,MTR,",10851(A),12022(b)(1),215(A),215(a),236,496D(A),664/211,",CJAC,Carjacking,Motion to Revoke
56801,180512387,18010562,2019/01/15,MTR,",10851(A),496D(A),",AUTO,Auto Theft,Motion to Revoke
56802,180515977,18010606,2019/01/29,MTR,",166(A)4,166(a)(4),",STAY,Stay Away Violati,Motion to Revoke
56803,180537551,18011052,2019/01/29,MTR,",11351,11351.5,11378,1203.073(b)(1),32,",DRUG,Narcotics,Motion to Revoke
56804,180545952,18011238,2019/01/14,MTR,",243(E)1,243(e)(1),245(A)4,273.5(A),",ASLT,Assault-Felony,Motion to Revoke
56805,180553369,18011381,2019/01/10,MTR,",11351,11351.5,32,",DRUG,Narcotics,Motion to Revoke
56806,180564532,18011621,2019/01/25,MTR,",10852,459,466,",BURA,Burglary-Auto,Motion to Revoke
56807,180566077,18011657,2019/01/25,MTR,",10851(A),10852,459,466,496(A),496D(A),667.5(c)(21),",BURA,Burglary-Auto,Motion to Revoke
56808,180548865,18012234,2019/01/29,MTR,",10851(A),10851(a),12022.1(b),23103(A),2800.2A,466,496D(A),",AUTO,Auto Theft,Motion to Revoke
56809,180414761,18013801,2019/01/10,MTR,",25850(A),29800(a)(1),29800A1,",GUN,Gun-Felony,Motion to Revoke
56810,180679551,18014060,2019/01/24,MTR,",10851(A),12500(A),496D(A),",AUTO,Auto Theft,Motion to Revoke
56811,180709540,18014536,2019/01/07,MTR,",459,487(A),487(a),496(A),",BURR,Burglary-Resident,Motion to Revoke
56812,180709540,18014537,2019/01/07,MTR,",459,466,487(A),487(a),496(A),",BURR,Burglary-Resident,Motion to Revoke
56813,180356204,18014730,2019/01/23,MTR,",11364(A),459,",BURC,Burglary-Commerci,Motion to Revoke
56814,180705156,18014977,2019/01/12,MTR,",211,459,487(A),487(a),",ROB2,Robbery 2nd Degre,Motion to Revoke
56815,180733458,18015041,2019/01/07,MTR,",594(B)1,",VAN,Vandalism,Motion to Revoke
56816,180733458,18015041,2019/01/24,MTR,",594(B)1,",VAN,Vandalism,Motion to Revoke
56817,180735921,18015103,2019/01/12,MTR,",245(A)1,245(A)4,",ASLT,Assault-Felony,Motion to Revoke
56818,180748805,18015354,2019/01/22,MTR,",11351,11353.6(b),11375B1,",DRUG,Narcotics,Motion to Revoke
56819,180761142,18015567,2019/01/15,MTR,",182(A)1,459,",BURA,Burglary-Auto,Motion to Revoke
56820,180772321,18015808,2019/01/04,MTR,",11350(A),11351,11352(A),11375(b)(1),11375B1,",DRUG,Narcotics,Motion to Revoke
56821,180805358,18016674,2019/01/30,MTR,",10851(A),10852,11377(A),182(A)1,466,496D(A),496D,",AUTO,Auto Theft,Motion to Revoke
56822,180816628,18016791,2019/01/23,MTR,",594(B)1,",VAN,Vandalism,Motion to Revoke
56823,180845934,18017422,2019/01/09,MTR,",11351,11351.5,11377(A),11378,12022.1(b),148.9(A),496D(A),",AUTO,Auto Theft,Motion to Revoke
56824,180885623,18018342,2019/01/31,MTR,",11364(A),166(A)4,466,487(A),",THFT,Theft-Non Auto,Motion to Revoke
56825,180929500,18019738,2019/01/24,MTR,",459,487(A),",BURC,Burglary-Commerci,Motion to Revoke
56826,180962196,18019966,2019/01/22,MTR,",12022(b)(1),417(A)1,422,",THFT,Theft-Non Auto,Motion to Revoke
56827,Z20161219-02499925,2499925,2019/01/15,MTR,",11351,",CNV,Conversion,Motion to Revoke
56828,Z20170113-02500439,2500439,2019/01/15,MTR,",459,",CNV,Conversion,Motion to Revoke
56829,Z20170530-02503091,2503091,2019/01/30,MTR,",273.5(A),",CNV,Conversion,Motion to Revoke
56830,180519355,2510504,2019/01/14,MTR,",459,490.2(A),490.2(a),602(T)1,",THFT,Theft- Non-Auto,Motion to Revoke
56831,Z20181128-02513101,2513101,2019/01/31,MTR,",245(C),",CNV,Conversion,Motion to Revoke
56832,190080205,19001798,2019/02/01,Felony,",459,466,",BURA,Burglary-Auto,New Filing
56833,190080803,19001809,2019/02/01,Misdemeanor,",10852,166(c)(1),273.6(a),594(b)(1),",VAN,Vandalism,New Filing
56834,190079173,19001775,2019/02/01,Felony,",11351,11351.5,11359(B),11378,12022.1(b),12500(A),4000(A)1,",DRUG,Narcotics,New Filing
56835,190080051,19001801,2019/02/01,Felony,",245(A)4,273.5(A),",ASLT,Assault-Felony,New Filing
56836,190079606,19001785,2019/02/01,Felony,",166(A)4,166(a)(4),245(A)4,245(a)(4),273.5(A),490.2(A),602(M),",ASLT,Assault-Felony,New Filing
56837,190080697,19001807,2019/02/01,Misdemeanor,",417(A)1,",OTHM,Other-Misdemeanor,New Filing
56838,190065423,19001813,2019/02/01,Felony,",20001(A),20002(A),2800(A),2800(a),",HIT,Hit and Run,New Filing
56839,190019840,19001810,2019/02/01,Felony,",451(C),452(C),453(A),",ARS,Arson,New Filing
56840,190081059,19001819,2019/02/01,Misdemeanor,",653X(A),",OTHM,Other-Misdemeanor,New Filing
56841,190079781,19001804,2019/02/01,Felony,",11364(A),11377(A),12022.1(b),459,",BURA,Burglary-Auto,New Filing
56842,190080045,2514276,2019/02/01,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
56843,Z20190201-19001766,19001766,2019/02/01,Misdemeanor,",12500(A),12500(a),23103,23152(A),23152(B),23578,",DUI,DUI,New Filing
56844,Z20190201-19001768,19001768,2019/02/01,Misdemeanor,",23152(A),23152(B),23578,",DUI,DUI,New Filing
56845,190000151,19001822,2019/02/01,Misdemeanor,",23103,23152(A),23152(B),",DUI,DUI,New Filing
56846,190000148,19001771,2019/02/01,Misdemeanor,",12500(A),23103,23152(A),23152(B),",DUI,DUI,New Filing
56847,190079145,2514292,2019/02/01,Misdemeanor,",14601.2(A),21657,",TRAN,14601/14602: Susp,New Filing
56848,180871274,19001855,2019/02/02,Felony,",211,245(A)4,245(a)(4),484g(a),",ROB2,Robbery 2nd Degre,New Filing
56849,190083798,19001882,2019/02/02,Misdemeanor,",242,",ASLT,Assault-Misdemean,New Filing
56850,190083221,19001866,2019/02/02,Misdemeanor,",148(A)1,466,594B2A,602(O),",TRES,Trespass,New Filing
56851,190081504,19001826,2019/02/02,Felony,",11351,11352(A),14601.1(A),4000(A)1,",DRUG,Narcotics,New Filing
56852,190082609,19001857,2019/02/02,Felony,",594(B)1,",VAN,Vandalism,New Filing
56853,190081667,19001830,2019/02/02,Felony,",422,",THRE,Threats,New Filing
56854,190081980,19001845,2019/02/02,Misdemeanor,",166(A)4,166(a)(4),",STAY,Stay Away Violati,New Filing
56855,190082148,19001887,2019/02/02,Misdemeanor,",594(B)1,594(b)(1),",VAN,Vandalism,New Filing
56856,190082336,19001856,2019/02/02,Felony,",11350(A),11370.1(A),11370.1(a),247(B),25400A1,25850(A),29800A1,",GUN,Gun-Felony,New Filing
56857,176326015,19001851,2019/02/02,Misdemeanor,",496(A),496(a),",RECP,Receiving Stolen,New Filing
56858,Z20190202-19001854,19001854,2019/02/02,Felony,",182(A)1,182(A)4,487(A),487(a),532(A),550(A)1,550(A)3,",FRD,Fraud-Other,New Filing
56859,190081855,19001843,2019/02/02,Felony,",459,594(B)1,",BURC,Burglary-Commerci,New Filing
56860,190083663,19001872,2019/02/02,Felony,",273.6(A),594(B)1,594(b)(1),",VAN,Vandalism,New Filing
56861,190082358,19001847,2019/02/02,Felony,",12022(b)(1),236,243(E)1,243(e)(1),273.5(A),273.5F1,422,",THRE,Threats,New Filing
56862,190074418,19001874,2019/02/02,Misdemeanor,",236,243(E)1,243(e)(1),",ASLT,Assault-Misdemean,New Filing
56863,190082449,19001863,2019/02/02,Felony,",20001(A),20002(A),20002(a),23153(B),23153(a),23558,245(A)1,245(a)(1),417(A)1,417(a)(1),",ASLT,Assault-Felony,New Filing
56864,Z20190202-19001825,19001825,2019/02/02,Misdemeanor,",23103,23152(A),23152(B),",DUI,DUI,New Filing
56865,190082944,2514294,2019/02/02,Misdemeanor,",20002(A),20002A1,",HIT,Hit and Run,New Filing
56866,Z20190203-19001871,19001871,2019/02/02,Misdemeanor,",23103,23152(A),23152(B),",DUI,DUI,New Filing
56867,Z20190530-02516486,2516486,2019/02/02,Misdemeanor,",23152(F),",DUI,DUI,New Filing
56868,190085324,19001905,2019/02/03,Misdemeanor,",243(E)1,273A(B),",ASLT,Assault-Misdemean,New Filing
56869,190084310,19001893,2019/02/03,Misdemeanor,",166(A)4,",STAY,Stay Away Violati,New Filing
56870,190084398,19001906,2019/02/03,Felony,",11351,11351.5,11378,1203.07(a)(1),",DRUG,Narcotics,New Filing
56871,190085807,19001907,2019/02/03,Felony,",11350(A),11364(A),11377(A),459,466,496(A),",BURA,Burglary-Auto,New Filing
56872,190085807,19001908,2019/02/03,Felony,",12022.1(b),459,",BURA,Burglary-Auto,New Filing
56873,190084229,19001891,2019/02/03,Felony,",459,496(A),",BURC,Burglary-Commerci,New Filing
56874,190085954,19001939,2019/02/03,Misdemeanor,",148(A)1,243(B),",148,Resist/Obstruct/D,New Filing
56875,190085829,2514298,2019/02/03,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
56876,190085631,19001900,2019/02/03,Misdemeanor,",23152(A),23152(B),23578,",DUI,DUI,New Filing
56877,Z20190203-19001896,19001896,2019/02/03,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
56878,Z20190203-19001878,19001878,2019/02/03,Misdemeanor,",23103,23152(A),23152(B),",DUI,DUI,New Filing
56879,190000163,19001897,2019/02/03,Misdemeanor,",23152(A),23152(B),23152(G),23152(b),23538(b)(2),23577(a),23578,",DUI,DUI,New Filing
56880,190085681,19001910,2019/02/03,Misdemeanor,",12500(a),23153(a),23153(b),23578,",DUII,DUI with Injury,New Filing
56881,190087671,19001933,2019/02/04,Misdemeanor,",166(A)4,490.2(a),490.2A,",THFT,Theft- Non-Auto,New Filing
56882,190084439,19001918,2019/02/04,Felony,",245(A)4,245(a)(4),602.1(A),602.1(a),",ASLT,Assault-Felony,New Filing
56883,190086178,19001912,2019/02/04,Felony,",466,594(B)1,594B2(A),",VAN,Vandalism,New Filing
56884,190085910,19001919,2019/02/04,Felony,",12022.7(e),136.1(b)(2),148(A)1,166(c)(1),236,245(A)1,245(A)4,273.5(A),273.6(A),",ASLT,Assault-Felony,New Filing
56885,190085023,19001937,2019/02/04,Misdemeanor,",148(A)1,243(E)1,273.6(A),417(A)1,417(a)(1),",ASLT,Assault-Misdemean,New Filing
56886,190082386,19001944,2019/02/04,Felony,",459,466,487(A),487(a),496(A),496(a),",BURC,Burglary-Commerci,New Filing
56887,190088566,19001961,2019/02/04,Misdemeanor,",490.2(a),490.2A,",THFT,Theft- Non-Auto,New Filing
56888,190086582,19001921,2019/02/04,Misdemeanor,",148(A)1,243(B),602.1(B),69(A),69(a),",ASLT,Assault-Misdemean,New Filing
56889,190086281,19001926,2019/02/04,Felony,",11377(A),459,496(A),496(a),",BURR,Burglary-Resident,New Filing
56890,190086372,19001917,2019/02/04,Felony,",459,496(A),496(a),",BURR,Burglary-Resident,New Filing
56891,190087853,19001941,2019/02/04,Felony,",12022(b)(1),12022.1(b),211,245(A)4,",ROB2,Robbery 2nd Degre,New Filing
56892,190086996,2514300,2019/02/04,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
56893,190086225,19001916,2019/02/04,Misdemeanor,",23152(A),23152(B),23152(b),23538(b)(2),23578,",DUI,DUI,New Filing
56894,190086184,19001914,2019/02/04,Misdemeanor,",12500(A),16028(C),23152(A),23152(B),23578,",DUI,DUI,New Filing
56895,180309429,19001986,2019/02/05,Misdemeanor,",243.4(e)(1),243.4E1,",SAA,Sexual Assault,New Filing
56896,190062372,19001374,2019/02/05,Misdemeanor,",166(A)4,",STAY,Stay Away Violati,New Filing
56897,190070284,19001994,2019/02/05,Felony,",12022.7(a),243(E)1,273.5(A),273A(B),422,594(B)(2)(A),594(B)1,NOTINTBL,",ASLT,Assault-Felony,New Filing
56898,190000062,19001991,2019/02/05,Misdemeanor,",243(E)1,273.6(A),273.6(a),602.5(b),602.5B,",ASLT,Assault-Misdemean,New Filing
56899,190088613,19001963,2019/02/05,Felony,",11350(A),11364(A),11377(A),211,487(C),",ROB2,Robbery 2nd Degre,New Filing
56900,190090878,19002007,2019/02/05,Misdemeanor,",166(A)4,490.2(A),",THFT,Theft- Non-Auto,New Filing
56901,190090975,19002021,2019/02/05,Felony,",459,485,",BURC,Burglary-Commerci,New Filing
56902,190086316,19001985,2019/02/05,Felony,",10851(A),215(A),496D(A),",CJAC,Carjacking,New Filing
56903,190086316,19001976,2019/02/05,Felony,",10851(A),496D(A),",CJAC,Carjacking,New Filing
56904,190086316,19001972,2019/02/05,Felony,",10851(A),496(A),496D(A),",CJAC,Carjacking,New Filing
56905,190090862,2514333,2019/02/05,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
56906,190090618,19002005,2019/02/05,Misdemeanor,",459.5(a),459.5A,496(A),496(a),",RECP,Receiving Stolen,New Filing
56907,190090486,2514332,2019/02/05,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
56908,190090486,2514330,2019/02/05,Misdemeanor,",490.2(A),490.2(a),",THFT,Theft- Non-Auto,New Filing
56909,190088776,19001968,2019/02/05,Misdemeanor,",12500(A),21453(a),21755,23140(A),23140(a),23152(G),23152(a),23152(b),23152(g),23578,24250,",DUI,DUI,New Filing
56910,190090630,2514336,2019/02/05,Misdemeanor,",490.2(A),602(M),",THFT,Theft- Non-Auto,New Filing
56911,190093587,19002074,2019/02/06,Misdemeanor,",243(E)1,273.5(A),591.5,",ASLT,Assault-Misdemean,New Filing
56912,190091296,19002026,2019/02/06,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
56913,190091581,19002034,2019/02/06,Misdemeanor,",273.6(A),",STAY,Stay Away Violati,New Filing
56914,190038981,19002069,2019/02/06,Felony,",459,496(A),496(a),",BURA,Burglary-Auto,New Filing
56915,190089166,19002046,2019/02/06,Felony,",12022(b)(1),12022.7(e),236,245(A)1,245(A)4,245(a)(1),245(a)(4),273.5(A),273.5(a),422,",THRE,Threats,New Filing
56916,180808982,19002022,2019/02/06,Felony,",459,487(A),667.5(c)(21),",BURR,Burglary-Resident,New Filing
56917,Z20190206-19002037,19002037,2019/02/06,Felony,",12022.1(b),459,487(A),667.5(c)(21),",BURR,Burglary-Resident,New Filing
56918,190925551,19002064,2019/02/06,Felony,",11351,11351.5,11352(A),11378,",DRUG,Narcotics,New Filing
56919,190093060,19002072,2019/02/06,Felony,",459,496(A),",BURA,Burglary-Auto,New Filing
56920,190093060,19002073,2019/02/06,Felony,",12022.1(b),21310,459,466,496(A),",BURA,Burglary-Auto,New Filing
56921,190092147,19002050,2019/02/06,Misdemeanor,",148(A)1,148(a)(1),21310,417(A)1,422,",WEA,Weapons- Non-Gun,New Filing
56922,190092987,2514393,2019/02/06,Misdemeanor,",11350(A),",DRUG,Narcotics,New Filing
56923,190118276,2514505,2019/02/06,Misdemeanor,",490.2(A),490.2,",THFT,Theft- Non-Auto,New Filing
56924,180744364,19002091,2019/02/07,Felony,",211,245(A)4,",ROB2,Robbery 2nd Degre,New Filing
56925,190035119,19001861,2019/02/07,Felony,",11364(A),11377(A),211,487(C),490.2(A),490.2(a),",THFT,Theft-Non Auto,New Filing
56926,190001819,19002130,2019/02/07,Felony,",166(A)4,166(a)(4),29825(B),29825(b),",ASLT,Assault-Felony,New Filing
56927,190044386,19002099,2019/02/07,Felony,",182(A)1,273A(A),273A(B),288(A),288(C)1,288.7(B),288.7B,288A(C)(1),288AC1,664/2887B,664288AC,",SAA,Sexual Assault,New Filing
56928,190095276,19002119,2019/02/07,Misdemeanor,",148(A)1,422,",THRE,Threats,New Filing
56929,190094002,19002114,2019/02/07,Felony,",242,451(B),452(B),453(A),",ARS,Arson,New Filing
56930,190044386,19002098,2019/02/07,Felony,",182(A)1,273A(B),273a(b),288(A),288(C)1,288(a),288.7(B),288.7B,288A(C)(1),288AC1,664/2887B,664/288A,664288AC,",SAA,Sexual Assault,New Filing
56931,190001819,19002129,2019/02/07,Felony,",166(A)4,166(a)(4),242,29825(b),422.75(a),594(B)1,",ASLT,Assault-Felony,New Filing
56932,190093985,19002085,2019/02/07,Felony,",11377(A),417(A)1,417(a)(1),422,594(B)1,",THRE,Threats,New Filing
56933,190095931,19002135,2019/02/07,Felony,",11377(A),11378,1203.073(b)(2),",DRUG,Narcotics,New Filing
56934,190096296,19002133,2019/02/07,Felony,",11351,11351.5,11375B1,11378,1203.07(a)(1),1203.073(b)(1),148(A)1,21235(G),21235(g),243(C)2,",DRUG,Narcotics,New Filing
56935,190095674,19002124,2019/02/07,Felony,",148(A)1,171B(A),25400(a)(2),25400A2,25850(A),25850(a),29800A1,30305A1,32310(A),417(A)1,",GUN,Gun-Felony,New Filing
56936,190052191,19002123,2019/02/07,Felony,",12022.1(b),487(A),487(a),496(a),",THFT,Theft-Non Auto,New Filing
56937,190046893,19002118,2019/02/07,Felony,",211,243(D),",ROB2,Robbery 2nd Degre,New Filing
56938,190086560,19002134,2019/02/07,Felony,",10851(A),11378,11379(A),11379(a),148(A)1,466,496D(A),",AUTO,Auto Theft,New Filing
56939,190051660,19002271,2019/02/07,Felony,",211,490.2(A),490.2(a),664/459,",ROB2,Robbery 2nd Degre,New Filing
56940,190096133,19002151,2019/02/07,Misdemeanor,",12500(A),25400(a)(1),25400A1,25850(A),25850(a),",GUN,Gun-Misdemeanor,New Filing
56941,190095038,2514395,2019/02/07,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
56942,190095709,19002115,2019/02/07,Misdemeanor,",11364(A),171B(A),171b(a),30305(a)(1),30305A1,",GUN,Gun-Misdemeanor,New Filing
56943,190055844,19004507,2019/02/07,Felony,",12022.1(b),459,487(A),496(A),496(a),",BURC,Burglary-Commerci,New Filing
56944,Z20190603-02516512,2516512,2019/02/07,Misdemeanor,",14601.2(A),23103(A),23152(A),23152(B),",DUI,DUI,New Filing
56945,Z20190207-02514338,2514338,2019/02/07,Felony,",211.212,245(A)4,594(B)1,836.6(B),",CNV,Conversion,New Filing
56946,190005554,19002177,2019/02/08,Felony,",136.1(b)(1),136.1B1,236,273.5(A),273.5(a),",ASLT,Assault-Felony,New Filing
56947,190098474,19002207,2019/02/08,Misdemeanor,",11364(A),594(b)(1),594.2(A),594B1,",VAN,Vandalism,New Filing
56948,190096321,19002142,2019/02/08,Felony,",148(A)1,246.3(A),246.3(a),25400A2,25850(A),25850(a),",GUN,Gun-Felony,New Filing
56949,190097896,19002191,2019/02/08,Felony,",290.011A,290.012A,626.81A,NOTINTBL,",290,290 Failure to Re,New Filing
56950,190747211,19002147,2019/02/08,Felony,",12022.1(b),459,487(A),664/459,667.5(c)(21),",BURR,Burglary-Resident,New Filing
56951,190097216,19002199,2019/02/08,Felony,",10851(A),182(A)1,211,368(B)1,496(A),496(a),496D(A),",ROB2,Robbery 2nd Degre,New Filing
56952,190097216,19002193,2019/02/08,Felony,",10851(A),182(A)1,211,368(B)1,496(A),496(a),496D(A),",ROB2,Robbery 2nd Degre,New Filing
56953,190097216,19002198,2019/02/08,Felony,",10851(A),182(A)1,211,368(B)1,487(A),487(C),487(c),496(A),496(a),496D(A),",ROB2,Robbery 2nd Degre,New Filing
56954,190097642,19002186,2019/02/08,Felony,",11351,11351.5,11378,32,",DRUG,Narcotics,New Filing
56955,190096575,19002173,2019/02/08,Felony,",459,466,496(A),",BURR,Burglary-Resident,New Filing
56956,190097153,19002180,2019/02/08,Felony,",459,487(A),",BURA,Burglary-Auto,New Filing
56957,190097426,19002179,2019/02/08,Misdemeanor,",21950(A),4463(A)(2),4463(E),4463(a)(2),",FRD,Fraud,New Filing
56958,190096854,19002158,2019/02/08,Misdemeanor,",166(A)4,",STAY,Stay Away Violati,New Filing
56959,190062300,19002169,2019/02/08,Felony,",211,",ROB2,Robbery 2nd Degre,New Filing
56960,180724338,19002146,2019/02/08,Felony,",459,487(A),664/459,667.5(c)(21),",BURR,Burglary-Resident,New Filing
56961,190097523,19002229,2019/02/08,Felony,",459,496(A),",BURA,Burglary-Auto,New Filing
56962,180985461,19002188,2019/02/08,Felony,",10851(A),10851(a),12022.5(a),12022.53(b),12022.7(a),12022.7(e),136.1(b)(1),136.1B1,182(A)1,182(a)(1),211,245(A)1,245(A)2,245(A)4,245(a)(4),273.5(A),273.5(a),422,591.5,",ROB2,Robbery 2nd Degre,New Filing
56963,190097608,2514396,2019/02/08,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
56964,180747211,19002160,2019/02/08,Felony,",496(B),",RECP,Receiving Stolen,New Filing
56965,180747211,19002162,2019/02/08,Felony,",496(B),",RECP,Receiving Stolen,New Filing
56966,190097523,19002192,2019/02/08,Felony,",182(A)1,459,496(A),529(A)1,529(a)(1),530.5(A),530.5(a),",BURA,Burglary-Auto,New Filing
56967,Z20190208-19002143,19002143,2019/02/08,Misdemeanor,",12500(A),23152(A),23152(B),",DUI,DUI,New Filing
56968,190000186,19002136,2019/02/08,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
56969,190098151,19002202,2019/02/08,Misdemeanor,",22400(A),22400(a),23152(A),23152(B),23152(b),23577(a),23578,",DUI,DUI,New Filing
56970,190099234,19002219,2019/02/09,Misdemeanor,",166(A)4,",STAY,Stay Away Violati,New Filing
56971,190099660,19002230,2019/02/09,Misdemeanor,",11350(A),11350(a),166(A)4,21955,",DRUG,Narcotics,New Filing
56972,190100245,19002246,2019/02/09,Felony,",11350(A),11351,11351.5,",DRUG,Narcotics,New Filing
56973,190100057,19002247,2019/02/09,Felony,",594(B)1,594(b)(1),",VAN,Vandalism,New Filing
56974,180949069,19002231,2019/02/09,Felony,",459,664/459,667.5(c)(21),",BURR,Burglary-Resident,New Filing
56975,190098957,19002216,2019/02/09,Felony,",211,",ROB2,Robbery 2nd Degre,New Filing
56976,190098957,19002217,2019/02/09,Felony,",211,",ROB2,Robbery 2nd Degre,New Filing
56977,190099187,19002220,2019/02/09,Felony,",10851(A),22500(F),496D(A),781,786,",AUTO,Auto Theft,New Filing
